"x","y"
0.0035,1.36883e-07
0.007,2.73199e-07
0.0105,4.08953e-07
0.014,5.44148e-07
0.0175,6.78788e-07
0.021,8.12876e-07
0.0245,9.46417e-07
0.028,1.07941e-06
0.0315,1.21187e-06
0.035,1.34379e-06
0.0385,1.47518e-06
0.042,1.60604e-06
0.0455,1.73638e-06
0.049,1.86618e-06
0.0525,1.99548e-06
0.056,2.12426e-06
0.0595,2.25253e-06
0.063,2.3803e-06
0.0665,2.50756e-06
0.07,2.63432e-06

