"x","y"
0.0035,1.04416e-07
0.007,2.08277e-07
0.0105,3.11587e-07
0.014,4.14348e-07
0.0175,5.16562e-07
0.021,6.18231e-07
0.0245,7.19357e-07
0.028,8.19943e-07
0.0315,9.19992e-07
0.035,1.0195e-06
0.0385,1.11848e-06
0.042,1.21693e-06
0.0455,1.31485e-06
0.049,1.41224e-06
0.0525,1.5091e-06
0.056,1.60544e-06
0.0595,1.70127e-06
0.063,1.79658e-06
0.0665,1.89137e-06
0.07,1.98566e-06

