"x","y"
0.0035,8.01145e-08
0.007,1.59869e-07
0.0105,2.39263e-07
0.014,3.18301e-07
0.0175,3.96984e-07
0.021,4.75315e-07
0.0245,5.53295e-07
0.028,6.30926e-07
0.0315,7.08211e-07
0.035,7.85152e-07
0.0385,8.6175e-07
0.042,9.38008e-07
0.0455,1.01393e-06
0.049,1.08951e-06
0.0525,1.16476e-06
0.056,1.23968e-06
0.0595,1.31426e-06
0.063,1.38852e-06
0.0665,1.46245e-06
0.07,1.53606e-06

