"x","y"
0.0035,1.20118e-07
0.007,2.39907e-07
0.0105,3.59373e-07
0.014,4.78515e-07
0.0175,5.97334e-07
0.021,7.15829e-07
0.0245,8.3401e-07
0.028,9.51869e-07
0.0315,1.06941e-06
0.035,1.18664e-06
0.0385,1.30355e-06
0.042,1.42015e-06
0.0455,1.53643e-06
0.049,1.65241e-06
0.0525,1.76808e-06
0.056,1.88344e-06
0.0595,1.99849e-06
0.063,2.11324e-06
0.0665,2.22769e-06
0.07,2.34184e-06

