"x","y"
0.0035,1.88427e-07
0.007,3.76059e-07
0.0105,5.62901e-07
0.014,7.48957e-07
0.0175,9.34235e-07
0.021,1.11874e-06
0.0245,1.30248e-06
0.028,1.48545e-06
0.0315,1.66767e-06
0.035,1.84913e-06
0.0385,2.02984e-06
0.042,2.20982e-06
0.0455,2.38905e-06
0.049,2.56756e-06
0.0525,2.74533e-06
0.056,2.9224e-06
0.0595,3.09874e-06
0.063,3.27438e-06
0.0665,3.4493e-06
0.07,3.62353e-06

