"x","y"
0.0035,1.65589e-07
0.007,3.30393e-07
0.0105,4.94416e-07
0.014,6.57664e-07
0.0175,8.2014e-07
0.021,9.81849e-07
0.0245,1.1428e-06
0.028,1.30299e-06
0.0315,1.46242e-06
0.035,1.62111e-06
0.0385,1.77905e-06
0.042,1.93624e-06
0.0455,2.09271e-06
0.049,2.24844e-06
0.0525,2.40344e-06
0.056,2.55772e-06
0.0595,2.71129e-06
0.063,2.86415e-06
0.0665,3.01629e-06
0.07,3.16773e-06

