"x","y"
0.0035,1.43228e-07
0.007,2.85692e-07
0.0105,4.27395e-07
0.014,5.68341e-07
0.0175,7.08533e-07
0.021,8.47974e-07
0.0245,9.86666e-07
0.028,1.12461e-06
0.0315,1.26181e-06
0.035,1.39827e-06
0.0385,1.534e-06
0.042,1.66899e-06
0.0455,1.80324e-06
0.049,1.93677e-06
0.0525,2.06957e-06
0.056,2.20165e-06
0.0595,2.33302e-06
0.063,2.46367e-06
0.0665,2.59361e-06
0.07,2.72285e-06

