"x","y"
0.0035,1.17286e-07
0.007,2.34136e-07
0.0105,3.50558e-07
0.014,4.66552e-07
0.0175,5.8212e-07
0.021,6.97266e-07
0.0245,8.11993e-07
0.028,9.26301e-07
0.0315,1.0402e-06
0.035,1.15368e-06
0.0385,1.26675e-06
0.042,1.37942e-06
0.0455,1.49168e-06
0.049,1.60355e-06
0.0525,1.71502e-06
0.056,1.82609e-06
0.0595,1.93677e-06
0.063,2.04706e-06
0.0665,2.15697e-06
0.07,2.26649e-06

