"x","y"
0.0035,1.04698e-07
0.007,2.08956e-07
0.0105,3.12776e-07
0.014,4.16163e-07
0.0175,5.19117e-07
0.021,6.21644e-07
0.0245,7.23746e-07
0.028,8.25425e-07
0.0315,9.26684e-07
0.035,1.02753e-06
0.0385,1.12796e-06
0.042,1.22797e-06
0.0455,1.32758e-06
0.049,1.42678e-06
0.0525,1.52558e-06
0.056,1.62398e-06
0.0595,1.72199e-06
0.063,1.8196e-06
0.0665,1.91681e-06
0.07,2.01364e-06

