"x","y"
0.0035,1.4161e-07
0.007,2.82807e-07
0.0105,4.23597e-07
0.014,5.6398e-07
0.0175,7.03959e-07
0.021,8.43535e-07
0.0245,9.8271e-07
0.028,1.12149e-06
0.0315,1.25987e-06
0.035,1.39785e-06
0.0385,1.53544e-06
0.042,1.67264e-06
0.0455,1.80946e-06
0.049,1.94588e-06
0.0525,2.08193e-06
0.056,2.21759e-06
0.0595,2.35287e-06
0.063,2.48777e-06
0.0665,2.6223e-06
0.07,2.75646e-06

