"x","y"
0.0035,1.29621e-07
0.007,2.58817e-07
0.0105,3.87594e-07
0.014,5.15953e-07
0.0175,6.43895e-07
0.021,7.71424e-07
0.0245,8.98542e-07
0.028,1.02525e-06
0.0315,1.15155e-06
0.035,1.27745e-06
0.0385,1.40295e-06
0.042,1.52805e-06
0.0455,1.65275e-06
0.049,1.77706e-06
0.0525,1.90097e-06
0.056,2.0245e-06
0.0595,2.14764e-06
0.063,2.2704e-06
0.0665,2.39278e-06
0.07,2.51478e-06

