"x","y"
0.0035,2.08356e-07
0.007,4.15515e-07
0.0105,6.21479e-07
0.014,8.26249e-07
0.0175,1.02983e-06
0.021,1.23221e-06
0.0245,1.43341e-06
0.028,1.63341e-06
0.0315,1.83223e-06
0.035,2.02986e-06
0.0385,2.2263e-06
0.042,2.42156e-06
0.0455,2.61564e-06
0.049,2.80855e-06
0.0525,3.0003e-06
0.056,3.19088e-06
0.0595,3.38032e-06
0.063,3.5686e-06
0.0665,3.75575e-06
0.07,3.94178e-06

