"x","y"
0.0035,1.75224e-07
0.007,3.49334e-07
0.0105,5.22324e-07
0.014,6.94193e-07
0.0175,8.64937e-07
0.021,1.03455e-06
0.0245,1.20304e-06
0.028,1.37039e-06
0.0315,1.5366e-06
0.035,1.70166e-06
0.0385,1.8656e-06
0.042,2.0284e-06
0.0455,2.19006e-06
0.049,2.35058e-06
0.0525,2.50998e-06
0.056,2.66825e-06
0.0595,2.8254e-06
0.063,2.98144e-06
0.0665,3.13637e-06
0.07,3.29022e-06

