"x","y"
0.0035,2.80772e-07
0.007,5.60232e-07
0.0105,8.38389e-07
0.014,1.11525e-06
0.0175,1.39083e-06
0.021,1.66512e-06
0.0245,1.93815e-06
0.028,2.20991e-06
0.0315,2.48041e-06
0.035,2.74966e-06
0.0385,3.01767e-06
0.042,3.28444e-06
0.0455,3.54999e-06
0.049,3.81432e-06
0.0525,4.07743e-06
0.056,4.33935e-06
0.0595,4.60008e-06
0.063,4.85962e-06
0.0665,5.11799e-06
0.07,5.3752e-06

