"x","y"
0.0035,2.43708e-07
0.007,4.86154e-07
0.0105,7.27343e-07
0.014,9.6728e-07
0.0175,1.20597e-06
0.021,1.44342e-06
0.0245,1.67963e-06
0.028,1.91461e-06
0.0315,2.14836e-06
0.035,2.38089e-06
0.0385,2.61219e-06
0.042,2.84229e-06
0.0455,3.07119e-06
0.049,3.29888e-06
0.0525,3.52538e-06
0.056,3.75069e-06
0.0595,3.97482e-06
0.063,4.19779e-06
0.0665,4.41961e-06
0.07,4.64029e-06

